Archivo,Elemento,Ecut,KPoints,Pseudopotencial,Total Energy (Ry)
Ni_ecut25_k777_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,25,7 7 7,Ni.pbe-spn-kjpaw_psl.1.0.0,-413.7264036
Ni_ecut25_k777_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,25,7 7 7,Ni.pbe-spn-rrkjus_psl.1.0.0,-324.4723163
Ni_ecut25_k888_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,25,8 8 8,Ni.pbesol-spn-kjpaw_psl.1.0.0,-410.9146826
Ni_ecut25_k888_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,25,8 8 8,Ni.pbesol-spn-rrkjus_psl.1.0.0,-324.0466623
Ni_ecut25_k888_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,25,8 8 8,Ni.pbe-spn-kjpaw_psl.1.0.0,-413.3901317
Ni_ecut25_k888_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,25,8 8 8,Ni.pbe-spn-rrkjus_psl.1.0.0,-324.1467132
Ni_ecut25_k999_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,25,9 9 9,Ni.pbesol-spn-kjpaw_psl.1.0.0,-411.204411
Ni_ecut25_k999_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,25,9 9 9,Ni.pbesol-spn-rrkjus_psl.1.0.0,-324.3280507
Ni_ecut25_k999_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,25,9 9 9,Ni.pbe-spn-kjpaw_psl.1.0.0,-413.6808373
Ni_ecut25_k999_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,25,9 9 9,Ni.pbe-spn-rrkjus_psl.1.0.0,-324.4288544
Ni_ecut25_k101010_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,25,10 10 10,Ni.pbesol-spn-kjpaw_psl.1.0.0,-411.033293
Ni_ecut25_k101010_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,25,10 10 10,Ni.pbesol-spn-rrkjus_psl.1.0.0,-324.1621157
Ni_ecut25_k101010_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,25,10 10 10,Ni.pbe-spn-kjpaw_psl.1.0.0,-413.5063459
Ni_ecut25_k101010_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,25,10 10 10,Ni.pbe-spn-rrkjus_psl.1.0.0,-324.2595733
Ni_ecut25_k111111_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,25,11 11 11,Ni.pbesol-spn-kjpaw_psl.1.0.0,-411.0984028
Ni_ecut25_k111111_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,25,11 11 11,Ni.pbesol-spn-rrkjus_psl.1.0.0,-324.2254041
Ni_ecut25_k111111_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,25,11 11 11,Ni.pbe-spn-kjpaw_psl.1.0.0,-413.5706037
Ni_ecut25_k111111_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,25,11 11 11,Ni.pbe-spn-rrkjus_psl.1.0.0,-324.3223406
Ni_ecut30_k111_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,30,1 1 1,Ni.pbesol-spn-kjpaw_psl.1.0.0,-419.5423701
Ni_ecut30_k111_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,30,1 1 1,Ni.pbesol-spn-rrkjus_psl.1.0.0,-332.4334691
Ni_ecut30_k111_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,30,1 1 1,Ni.pbe-spn-kjpaw_psl.1.0.0,-422.1649256
Ni_ecut30_k111_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,30,1 1 1,Ni.pbe-spn-rrkjus_psl.1.0.0,-332.6795095
Ni_ecut30_k222_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,30,2 2 2,Ni.pbesol-spn-kjpaw_psl.1.0.0,-421.2090431
Ni_ecut30_k222_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,30,2 2 2,Ni.pbesol-spn-rrkjus_psl.1.0.0,-334.0473703
Ni_ecut30_k222_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,30,2 2 2,Ni.pbe-spn-kjpaw_psl.1.0.0,-424.118842
Ni_ecut30_k222_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,30,2 2 2,Ni.pbe-spn-rrkjus_psl.1.0.0,-334.5625014
Ni_ecut30_k333_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,30,3 3 3,Ni.pbesol-spn-kjpaw_psl.1.0.0,-421.8684927
Ni_ecut30_k333_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,30,3 3 3,Ni.pbesol-spn-rrkjus_psl.1.0.0,-334.7013616
Ni_ecut30_k333_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,30,3 3 3,Ni.pbe-spn-kjpaw_psl.1.0.0,-424.4972678
Ni_ecut30_k333_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,30,3 3 3,Ni.pbe-spn-rrkjus_psl.1.0.0,-334.954103
Ni_ecut30_k444_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,30,4 4 4,Ni.pbesol-spn-kjpaw_psl.1.0.0,-421.628163
Ni_ecut30_k444_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,30,4 4 4,Ni.pbesol-spn-rrkjus_psl.1.0.0,-334.4668227
Ni_ecut30_k444_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,30,4 4 4,Ni.pbe-spn-kjpaw_psl.1.0.0,-424.2879932
Ni_ecut30_k444_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,30,4 4 4,Ni.pbe-spn-rrkjus_psl.1.0.0,-334.7484522
Ni_ecut30_k555_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,30,5 5 5,Ni.pbesol-spn-kjpaw_psl.1.0.0,-421.6893782
Ni_ecut30_k555_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,30,5 5 5,Ni.pbesol-spn-rrkjus_psl.1.0.0,-334.5245933
Ni_ecut30_k555_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,30,5 5 5,Ni.pbe-spn-kjpaw_psl.1.0.0,-424.323818
Ni_ecut30_k555_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,30,5 5 5,Ni.pbe-spn-rrkjus_psl.1.0.0,-334.7827389
Ni_ecut30_k666_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,30,6 6 6,Ni.pbesol-spn-kjpaw_psl.1.0.0,-421.5723256
Ni_ecut30_k666_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,30,6 6 6,Ni.pbesol-spn-rrkjus_psl.1.0.0,-334.4092017
Ni_ecut30_k666_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,30,6 6 6,Ni.pbe-spn-kjpaw_psl.1.0.0,-424.2157121
Ni_ecut30_k666_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,30,6 6 6,Ni.pbe-spn-rrkjus_psl.1.0.0,-334.6759535
Ni_ecut30_k777_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,30,7 7 7,Ni.pbesol-spn-kjpaw_psl.1.0.0,-421.6060175
Ni_ecut30_k777_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,30,7 7 7,Ni.pbesol-spn-rrkjus_psl.1.0.0,-334.4430325
Ni_ecut30_k777_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,30,7 7 7,Ni.pbe-spn-kjpaw_psl.1.0.0,-424.240578
Ni_ecut30_k777_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,30,7 7 7,Ni.pbe-spn-rrkjus_psl.1.0.0,-334.7013542
Ni_ecut30_k888_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,30,8 8 8,Ni.pbesol-spn-kjpaw_psl.1.0.0,-421.5658639
Ni_ecut30_k888_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,30,8 8 8,Ni.pbesol-spn-rrkjus_psl.1.0.0,-334.4036912
Ni_ecut30_k888_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,30,8 8 8,Ni.pbe-spn-kjpaw_psl.1.0.0,-424.2024987
Ni_ecut30_k888_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,30,8 8 8,Ni.pbe-spn-rrkjus_psl.1.0.0,-334.6642515
Ni_ecut30_k999_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,30,9 9 9,Ni.pbesol-spn-kjpaw_psl.1.0.0,-421.5285182
Ni_ecut30_k999_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,30,9 9 9,Ni.pbesol-spn-rrkjus_psl.1.0.0,-334.3669918
Ni_ecut30_k999_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,30,9 9 9,Ni.pbe-spn-kjpaw_psl.1.0.0,-424.1640821
Ni_ecut30_k999_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,30,9 9 9,Ni.pbe-spn-rrkjus_psl.1.0.0,-334.626236
Ni_ecut30_k101010_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,30,10 10 10,Ni.pbesol-spn-kjpaw_psl.1.0.0,-421.533878
Ni_ecut30_k101010_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,30,10 10 10,Ni.pbesol-spn-rrkjus_psl.1.0.0,-334.3712371
Ni_ecut30_k101010_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,30,10 10 10,Ni.pbe-spn-kjpaw_psl.1.0.0,-424.1712824
Ni_ecut30_k101010_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,30,10 10 10,Ni.pbe-spn-rrkjus_psl.1.0.0,-334.6329726
Ni_ecut30_k111111_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,30,11 11 11,Ni.pbesol-spn-kjpaw_psl.1.0.0,-421.5469891
Ni_ecut30_k111111_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,30,11 11 11,Ni.pbesol-spn-rrkjus_psl.1.0.0,-334.3848957
Ni_ecut30_k111111_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,30,11 11 11,Ni.pbe-spn-kjpaw_psl.1.0.0,-424.1830336
Ni_ecut30_k111111_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,30,11 11 11,Ni.pbe-spn-rrkjus_psl.1.0.0,-334.6446145
Ni_ecut35_k111_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,35,1 1 1,Ni.pbesol-spn-kjpaw_psl.1.0.0,-425.6337414
Ni_ecut35_k111_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,35,1 1 1,Ni.pbesol-spn-rrkjus_psl.1.0.0,-338.4484801
Ni_ecut35_k111_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,35,1 1 1,Ni.pbe-spn-kjpaw_psl.1.0.0,-428.2281791
Ni_ecut35_k111_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,35,1 1 1,Ni.pbe-spn-rrkjus_psl.1.0.0,-338.6671262
Ni_ecut35_k222_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,35,2 2 2,Ni.pbesol-spn-kjpaw_psl.1.0.0,-424.9315054
Ni_ecut35_k222_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,35,2 2 2,Ni.pbesol-spn-rrkjus_psl.1.0.0,-337.7500043
Ni_ecut35_k222_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,35,2 2 2,Ni.pbe-spn-kjpaw_psl.1.0.0,-427.5182434
Ni_ecut35_k222_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,35,2 2 2,Ni.pbe-spn-rrkjus_psl.1.0.0,-337.9602555
Ni_ecut35_k333_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,35,3 3 3,Ni.pbesol-spn-kjpaw_psl.1.0.0,-424.8152035
Ni_ecut35_k333_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,35,3 3 3,Ni.pbesol-spn-rrkjus_psl.1.0.0,-337.6311365
Ni_ecut35_k333_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,35,3 3 3,Ni.pbe-spn-kjpaw_psl.1.0.0,-427.404937
Ni_ecut35_k333_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,35,3 3 3,Ni.pbe-spn-rrkjus_psl.1.0.0,-337.845727
Ni_ecut35_k444_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,35,4 4 4,Ni.pbesol-spn-kjpaw_psl.1.0.0,-424.9554411
Ni_ecut35_k444_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,35,4 4 4,Ni.pbesol-spn-rrkjus_psl.1.0.0,-337.7725801
Ni_ecut35_k444_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,35,4 4 4,Ni.pbe-spn-kjpaw_psl.1.0.0,-427.544952
Ni_ecut35_k444_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,35,4 4 4,Ni.pbe-spn-rrkjus_psl.1.0.0,-337.9868618
Ni_ecut35_k555_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,35,5 5 5,Ni.pbesol-spn-kjpaw_psl.1.0.0,-424.9633168
Ni_ecut35_k555_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,35,5 5 5,Ni.pbesol-spn-rrkjus_psl.1.0.0,-337.7802071
Ni_ecut35_k555_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,35,5 5 5,Ni.pbe-spn-kjpaw_psl.1.0.0,-427.5550877
Ni_ecut35_k555_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,35,5 5 5,Ni.pbe-spn-rrkjus_psl.1.0.0,-337.9966415
Ni_ecut35_k666_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,35,6 6 6,Ni.pbesol-spn-kjpaw_psl.1.0.0,-424.9273317
Ni_ecut35_k666_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,35,6 6 6,Ni.pbesol-spn-rrkjus_psl.1.0.0,-337.7442878
Ni_ecut35_k666_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,35,6 6 6,Ni.pbe-spn-kjpaw_psl.1.0.0,-427.5180649
Ni_ecut35_k666_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,35,6 6 6,Ni.pbe-spn-rrkjus_psl.1.0.0,-337.9597483
Ni_ecut35_k777_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,35,7 7 7,Ni.pbesol-spn-kjpaw_psl.1.0.0,-424.9138378
Ni_ecut35_k777_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,35,7 7 7,Ni.pbesol-spn-rrkjus_psl.1.0.0,-337.7306368
Ni_ecut35_k777_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,35,7 7 7,Ni.pbe-spn-kjpaw_psl.1.0.0,-427.5045047
Ni_ecut35_k777_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,35,7 7 7,Ni.pbe-spn-rrkjus_psl.1.0.0,-337.9460631
Ni_ecut35_k888_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,35,8 8 8,Ni.pbesol-spn-kjpaw_psl.1.0.0,-424.9464442
Ni_ecut35_k888_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,35,8 8 8,Ni.pbesol-spn-rrkjus_psl.1.0.0,-337.7631643
Ni_ecut35_k888_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,35,8 8 8,Ni.pbe-spn-kjpaw_psl.1.0.0,-427.5374796
Ni_ecut35_k888_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,35,8 8 8,Ni.pbe-spn-rrkjus_psl.1.0.0,-337.9789596
Ni_ecut35_k999_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,35,9 9 9,Ni.pbesol-spn-kjpaw_psl.1.0.0,-424.9231662
Ni_ecut35_k999_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,35,9 9 9,Ni.pbesol-spn-rrkjus_psl.1.0.0,-337.7397571
Ni_ecut35_k999_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,35,9 9 9,Ni.pbe-spn-kjpaw_psl.1.0.0,-427.5141358
Ni_ecut35_k999_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,35,9 9 9,Ni.pbe-spn-rrkjus_psl.1.0.0,-337.9556232
Ni_ecut35_k101010_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,35,10 10 10,Ni.pbesol-spn-kjpaw_psl.1.0.0,-424.929408
Ni_ecut35_k101010_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,35,10 10 10,Ni.pbesol-spn-rrkjus_psl.1.0.0,-337.7461641
Ni_ecut35_k101010_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,35,10 10 10,Ni.pbe-spn-kjpaw_psl.1.0.0,-427.5211063
Ni_ecut35_k101010_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,35,10 10 10,Ni.pbe-spn-rrkjus_psl.1.0.0,-337.9626227
Ni_ecut35_k111111_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,35,11 11 11,Ni.pbesol-spn-kjpaw_psl.1.0.0,-424.9343934
Ni_ecut35_k111111_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,35,11 11 11,Ni.pbesol-spn-rrkjus_psl.1.0.0,-337.7511648
Ni_ecut35_k111111_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,35,11 11 11,Ni.pbe-spn-kjpaw_psl.1.0.0,-427.5255326
Ni_ecut35_k111111_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,35,11 11 11,Ni.pbe-spn-rrkjus_psl.1.0.0,-337.9670504
Ni_ecut40_k111_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,40,1 1 1,Ni.pbesol-spn-kjpaw_psl.1.0.0,-426.8696248
Ni_ecut40_k111_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,40,1 1 1,Ni.pbesol-spn-rrkjus_psl.1.0.0,-339.6908439
Ni_ecut40_k111_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,40,1 1 1,Ni.pbe-spn-kjpaw_psl.1.0.0,-429.4581354
Ni_ecut40_k111_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,40,1 1 1,Ni.pbe-spn-rrkjus_psl.1.0.0,-339.9032015
Ni_ecut40_k222_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,40,2 2 2,Ni.pbesol-spn-kjpaw_psl.1.0.0,-425.9294258
Ni_ecut40_k222_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,40,2 2 2,Ni.pbesol-spn-rrkjus_psl.1.0.0,-338.7511204
Ni_ecut40_k222_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,40,2 2 2,Ni.pbe-spn-kjpaw_psl.1.0.0,-428.5134195
Ni_ecut40_k222_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,40,2 2 2,Ni.pbe-spn-rrkjus_psl.1.0.0,-338.9595144
Ni_ecut40_k333_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,40,3 3 3,Ni.pbesol-spn-kjpaw_psl.1.0.0,-425.9969608
Ni_ecut40_k333_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,40,3 3 3,Ni.pbesol-spn-rrkjus_psl.1.0.0,-338.8177207
Ni_ecut40_k333_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,40,3 3 3,Ni.pbe-spn-kjpaw_psl.1.0.0,-428.5804565
Ni_ecut40_k333_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,40,3 3 3,Ni.pbe-spn-rrkjus_psl.1.0.0,-339.0259702
Ni_ecut40_k444_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,40,4 4 4,Ni.pbesol-spn-kjpaw_psl.1.0.0,-426.0544822
Ni_ecut40_k444_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,40,4 4 4,Ni.pbesol-spn-rrkjus_psl.1.0.0,-338.8755777
Ni_ecut40_k444_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,40,4 4 4,Ni.pbe-spn-kjpaw_psl.1.0.0,-428.6374573
Ni_ecut40_k444_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,40,4 4 4,Ni.pbe-spn-rrkjus_psl.1.0.0,-339.0832942
Ni_ecut40_k555_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,40,5 5 5,Ni.pbesol-spn-kjpaw_psl.1.0.0,-426.0399793
Ni_ecut40_k555_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,40,5 5 5,Ni.pbesol-spn-rrkjus_psl.1.0.0,-338.8610431
Ni_ecut40_k555_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,40,5 5 5,Ni.pbe-spn-kjpaw_psl.1.0.0,-428.621996
Ni_ecut40_k555_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,40,5 5 5,Ni.pbe-spn-rrkjus_psl.1.0.0,-339.0678765
Ni_ecut40_k666_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,40,6 6 6,Ni.pbesol-spn-kjpaw_psl.1.0.0,-426.0502115
Ni_ecut40_k666_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,40,6 6 6,Ni.pbesol-spn-rrkjus_psl.1.0.0,-338.8711896
Ni_ecut40_k666_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,40,6 6 6,Ni.pbe-spn-kjpaw_psl.1.0.0,-428.6334052
Ni_ecut40_k666_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,40,6 6 6,Ni.pbe-spn-rrkjus_psl.1.0.0,-339.0790931
Ni_ecut40_k777_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,40,7 7 7,Ni.pbesol-spn-kjpaw_psl.1.0.0,-426.0496871
Ni_ecut40_k777_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,40,7 7 7,Ni.pbesol-spn-rrkjus_psl.1.0.0,-338.8707172
Ni_ecut40_k777_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,40,7 7 7,Ni.pbe-spn-kjpaw_psl.1.0.0,-428.632374
Ni_ecut40_k777_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,40,7 7 7,Ni.pbe-spn-rrkjus_psl.1.0.0,-339.0781834
Ni_ecut40_k888_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,40,8 8 8,Ni.pbesol-spn-kjpaw_psl.1.0.0,-426.0473813
Ni_ecut40_k888_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,40,8 8 8,Ni.pbesol-spn-rrkjus_psl.1.0.0,-338.8683103
Ni_ecut40_k888_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,40,8 8 8,Ni.pbe-spn-kjpaw_psl.1.0.0,-428.6307072
Ni_ecut40_k888_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,40,8 8 8,Ni.pbe-spn-rrkjus_psl.1.0.0,-339.0764285
Ni_ecut40_k999_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,40,9 9 9,Ni.pbesol-spn-kjpaw_psl.1.0.0,-426.0502111
Ni_ecut40_k999_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,40,9 9 9,Ni.pbesol-spn-rrkjus_psl.1.0.0,-338.8711567
Ni_ecut40_k999_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,40,9 9 9,Ni.pbe-spn-kjpaw_psl.1.0.0,-428.6331671
Ni_ecut40_k999_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,40,9 9 9,Ni.pbe-spn-rrkjus_psl.1.0.0,-339.078906
Ni_ecut40_k101010_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,40,10 10 10,Ni.pbesol-spn-kjpaw_psl.1.0.0,-426.0450283
Ni_ecut40_k101010_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,40,10 10 10,Ni.pbesol-spn-rrkjus_psl.1.0.0,-338.8659967
Ni_ecut40_k101010_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,40,10 10 10,Ni.pbe-spn-kjpaw_psl.1.0.0,-428.6278472
Ni_ecut40_k101010_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,40,10 10 10,Ni.pbe-spn-rrkjus_psl.1.0.0,-339.0736091
Ni_ecut40_k111111_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,40,11 11 11,Ni.pbesol-spn-kjpaw_psl.1.0.0,-426.0469721
Ni_ecut40_k111111_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,40,11 11 11,Ni.pbesol-spn-rrkjus_psl.1.0.0,-338.8679228
Ni_ecut40_k111111_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,40,11 11 11,Ni.pbe-spn-kjpaw_psl.1.0.0,-428.6300618
Ni_ecut40_k111111_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,40,11 11 11,Ni.pbe-spn-rrkjus_psl.1.0.0,-339.0758042
Ni_ecut45_k111_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,45,1 1 1,Ni.pbesol-spn-kjpaw_psl.1.0.0,-426.9196529
Ni_ecut45_k111_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,45,1 1 1,Ni.pbesol-spn-rrkjus_psl.1.0.0,-339.7413118
Ni_ecut45_k111_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,45,1 1 1,Ni.pbe-spn-kjpaw_psl.1.0.0,-429.5068211
Ni_ecut45_k111_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,45,1 1 1,Ni.pbe-spn-rrkjus_psl.1.0.0,-339.9526352
Ni_ecut45_k222_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,45,2 2 2,Ni.pbesol-spn-kjpaw_psl.1.0.0,-426.2004915
Ni_ecut45_k222_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,45,2 2 2,Ni.pbesol-spn-rrkjus_psl.1.0.0,-339.0233438
Ni_ecut45_k222_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,45,2 2 2,Ni.pbe-spn-kjpaw_psl.1.0.0,-428.7846542
Ni_ecut45_k222_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,45,2 2 2,Ni.pbe-spn-rrkjus_psl.1.0.0,-339.2318629
Ni_ecut45_k333_Ni.pbesol-spn-kjpaw_psl.1.0.0.in,Ni,45,3 3 3,Ni.pbesol-spn-kjpaw_psl.1.0.0,-426.374782
Ni_ecut45_k333_Ni.pbesol-spn-rrkjus_psl.1.0.0.in,Ni,45,3 3 3,Ni.pbesol-spn-rrkjus_psl.1.0.0,-339.1973365
Ni_ecut45_k333_Ni.pbe-spn-kjpaw_psl.1.0.0.in,Ni,45,3 3 3,Ni.pbe-spn-kjpaw_psl.1.0.0,-428.9573412
Ni_ecut45_k333_Ni.pbe-spn-rrkjus_psl.1.0.0.in,Ni,45,3 3 3,Ni.pbe-spn-rrkjus_psl.1.0.0,-339.4046611
