Archivo,Elemento,Ecut,KPoints,Pseudopotencial,Total Energy (Ry)
K_ecut25_k111111_K.pz-spn-kjpaw_psl.1.0.0.in,K,25,11 11 11,K.pz-spn-kjpaw_psl.1.0.0,-109.85430058
K_ecut30_k111_K.pbe-spn-kjpaw_psl.1.0.0.in,K,30,1 1 1,K.pbe-spn-kjpaw_psl.1.0.0,-113.10024082
K_ecut30_k111_K.pbe-spn-rrkjus_psl.1.0.0.in,K,30,1 1 1,K.pbe-spn-rrkjus_psl.1.0.0,-58.86301803
K_ecut30_k111_K.pz-spn-rrkjus_psl.1.0.0.in,K,30,1 1 1,K.pz-spn-rrkjus_psl.1.0.0,-58.83163894
K_ecut30_k111_K.pz-spn-kjpaw_psl.1.0.0.in,K,30,1 1 1,K.pz-spn-kjpaw_psl.1.0.0,-109.96026973
K_ecut30_k222_K.pbe-spn-kjpaw_psl.1.0.0.in,K,30,2 2 2,K.pbe-spn-kjpaw_psl.1.0.0,-112.96723478
K_ecut30_k222_K.pbe-spn-rrkjus_psl.1.0.0.in,K,30,2 2 2,K.pbe-spn-rrkjus_psl.1.0.0,-58.73001746
K_ecut30_k222_K.pz-spn-rrkjus_psl.1.0.0.in,K,30,2 2 2,K.pz-spn-rrkjus_psl.1.0.0,-58.70072094
K_ecut30_k222_K.pz-spn-kjpaw_psl.1.0.0.in,K,30,2 2 2,K.pz-spn-kjpaw_psl.1.0.0,-109.82934854
K_ecut30_k333_K.pbe-spn-kjpaw_psl.1.0.0.in,K,30,3 3 3,K.pbe-spn-kjpaw_psl.1.0.0,-113.01504334
K_ecut30_k333_K.pbe-spn-rrkjus_psl.1.0.0.in,K,30,3 3 3,K.pbe-spn-rrkjus_psl.1.0.0,-58.77781945
K_ecut30_k333_K.pz-spn-rrkjus_psl.1.0.0.in,K,30,3 3 3,K.pz-spn-rrkjus_psl.1.0.0,-58.7466345
K_ecut30_k333_K.pz-spn-kjpaw_psl.1.0.0.in,K,30,3 3 3,K.pz-spn-kjpaw_psl.1.0.0,-109.87527008
K_ecut30_k444_K.pbe-spn-kjpaw_psl.1.0.0.in,K,30,4 4 4,K.pbe-spn-kjpaw_psl.1.0.0,-113.00407094
K_ecut30_k444_K.pbe-spn-rrkjus_psl.1.0.0.in,K,30,4 4 4,K.pbe-spn-rrkjus_psl.1.0.0,-58.76684681
K_ecut30_k444_K.pz-spn-rrkjus_psl.1.0.0.in,K,30,4 4 4,K.pz-spn-rrkjus_psl.1.0.0,-58.73554576
K_ecut30_k444_K.pz-spn-kjpaw_psl.1.0.0.in,K,30,4 4 4,K.pz-spn-kjpaw_psl.1.0.0,-109.8641815
K_ecut30_k555_K.pbe-spn-kjpaw_psl.1.0.0.in,K,30,5 5 5,K.pbe-spn-kjpaw_psl.1.0.0,-113.00840647
K_ecut30_k555_K.pbe-spn-rrkjus_psl.1.0.0.in,K,30,5 5 5,K.pbe-spn-rrkjus_psl.1.0.0,-58.77118269
K_ecut30_k555_K.pz-spn-rrkjus_psl.1.0.0.in,K,30,5 5 5,K.pz-spn-rrkjus_psl.1.0.0,-58.73995635
K_ecut30_k555_K.pz-spn-kjpaw_psl.1.0.0.in,K,30,5 5 5,K.pz-spn-kjpaw_psl.1.0.0,-109.86859231
K_ecut30_k666_K.pbe-spn-kjpaw_psl.1.0.0.in,K,30,6 6 6,K.pbe-spn-kjpaw_psl.1.0.0,-113.00711885
K_ecut30_k666_K.pbe-spn-rrkjus_psl.1.0.0.in,K,30,6 6 6,K.pbe-spn-rrkjus_psl.1.0.0,-58.7698946
K_ecut30_k666_K.pz-spn-rrkjus_psl.1.0.0.in,K,30,6 6 6,K.pz-spn-rrkjus_psl.1.0.0,-58.73865001
K_ecut30_k666_K.pz-spn-kjpaw_psl.1.0.0.in,K,30,6 6 6,K.pz-spn-kjpaw_psl.1.0.0,-109.86728635
K_ecut30_k777_K.pbe-spn-kjpaw_psl.1.0.0.in,K,30,7 7 7,K.pbe-spn-kjpaw_psl.1.0.0,-113.00829093
K_ecut30_k777_K.pbe-spn-rrkjus_psl.1.0.0.in,K,30,7 7 7,K.pbe-spn-rrkjus_psl.1.0.0,-58.77106663
K_ecut30_k777_K.pz-spn-rrkjus_psl.1.0.0.in,K,30,7 7 7,K.pz-spn-rrkjus_psl.1.0.0,-58.7398245
K_ecut30_k777_K.pz-spn-kjpaw_psl.1.0.0.in,K,30,7 7 7,K.pz-spn-kjpaw_psl.1.0.0,-109.86846088
K_ecut30_k888_K.pbe-spn-kjpaw_psl.1.0.0.in,K,30,8 8 8,K.pbe-spn-kjpaw_psl.1.0.0,-113.00779736
K_ecut30_k888_K.pbe-spn-rrkjus_psl.1.0.0.in,K,30,8 8 8,K.pbe-spn-rrkjus_psl.1.0.0,-58.77057399
K_ecut30_k888_K.pz-spn-rrkjus_psl.1.0.0.in,K,30,8 8 8,K.pz-spn-rrkjus_psl.1.0.0,-58.73932716
K_ecut30_k888_K.pz-spn-kjpaw_psl.1.0.0.in,K,30,8 8 8,K.pz-spn-kjpaw_psl.1.0.0,-109.86796325
K_ecut30_k999_K.pbe-spn-kjpaw_psl.1.0.0.in,K,30,9 9 9,K.pbe-spn-kjpaw_psl.1.0.0,-113.00834198
K_ecut30_k999_K.pbe-spn-rrkjus_psl.1.0.0.in,K,30,9 9 9,K.pbe-spn-rrkjus_psl.1.0.0,-58.77111759
K_ecut30_k999_K.pz-spn-rrkjus_psl.1.0.0.in,K,30,9 9 9,K.pz-spn-rrkjus_psl.1.0.0,-58.73987277
K_ecut30_k999_K.pz-spn-kjpaw_psl.1.0.0.in,K,30,9 9 9,K.pz-spn-kjpaw_psl.1.0.0,-109.86850887
K_ecut30_k101010_K.pbe-spn-kjpaw_psl.1.0.0.in,K,30,10 10 10,K.pbe-spn-kjpaw_psl.1.0.0,-113.0079981
K_ecut30_k101010_K.pbe-spn-rrkjus_psl.1.0.0.in,K,30,10 10 10,K.pbe-spn-rrkjus_psl.1.0.0,-58.77077405
K_ecut30_k101010_K.pz-spn-rrkjus_psl.1.0.0.in,K,30,10 10 10,K.pz-spn-rrkjus_psl.1.0.0,-58.73952459
K_ecut30_k101010_K.pz-spn-kjpaw_psl.1.0.0.in,K,30,10 10 10,K.pz-spn-kjpaw_psl.1.0.0,-109.86816047
K_ecut30_k111111_K.pbe-spn-kjpaw_psl.1.0.0.in,K,30,11 11 11,K.pbe-spn-kjpaw_psl.1.0.0,-113.00822843
K_ecut30_k111111_K.pbe-spn-rrkjus_psl.1.0.0.in,K,30,11 11 11,K.pbe-spn-rrkjus_psl.1.0.0,-58.77100442
K_ecut30_k111111_K.pz-spn-rrkjus_psl.1.0.0.in,K,30,11 11 11,K.pz-spn-rrkjus_psl.1.0.0,-58.73976319
K_ecut30_k111111_K.pz-spn-kjpaw_psl.1.0.0.in,K,30,11 11 11,K.pz-spn-kjpaw_psl.1.0.0,-109.86839957
K_ecut35_k111_K.pbe-spn-kjpaw_psl.1.0.0.in,K,35,1 1 1,K.pbe-spn-kjpaw_psl.1.0.0,-113.10198049
K_ecut35_k111_K.pbe-spn-rrkjus_psl.1.0.0.in,K,35,1 1 1,K.pbe-spn-rrkjus_psl.1.0.0,-58.86475148
K_ecut35_k111_K.pz-spn-rrkjus_psl.1.0.0.in,K,35,1 1 1,K.pz-spn-rrkjus_psl.1.0.0,-58.83392972
K_ecut35_k111_K.pz-spn-kjpaw_psl.1.0.0.in,K,35,1 1 1,K.pz-spn-kjpaw_psl.1.0.0,-109.96257033
K_ecut35_k222_K.pbe-spn-kjpaw_psl.1.0.0.in,K,35,2 2 2,K.pbe-spn-kjpaw_psl.1.0.0,-112.96812432
K_ecut35_k222_K.pbe-spn-rrkjus_psl.1.0.0.in,K,35,2 2 2,K.pbe-spn-rrkjus_psl.1.0.0,-58.73089614
K_ecut35_k222_K.pz-spn-rrkjus_psl.1.0.0.in,K,35,2 2 2,K.pz-spn-rrkjus_psl.1.0.0,-58.70228791
K_ecut35_k222_K.pz-spn-kjpaw_psl.1.0.0.in,K,35,2 2 2,K.pz-spn-kjpaw_psl.1.0.0,-109.83092771
K_ecut35_k333_K.pbe-spn-kjpaw_psl.1.0.0.in,K,35,3 3 3,K.pbe-spn-kjpaw_psl.1.0.0,-113.01602661
K_ecut35_k333_K.pbe-spn-rrkjus_psl.1.0.0.in,K,35,3 3 3,K.pbe-spn-rrkjus_psl.1.0.0,-58.77879278
K_ecut35_k333_K.pz-spn-rrkjus_psl.1.0.0.in,K,35,3 3 3,K.pz-spn-rrkjus_psl.1.0.0,-58.74816328
K_ecut35_k333_K.pz-spn-kjpaw_psl.1.0.0.in,K,35,3 3 3,K.pz-spn-kjpaw_psl.1.0.0,-109.87680785
K_ecut35_k444_K.pbe-spn-kjpaw_psl.1.0.0.in,K,35,4 4 4,K.pbe-spn-kjpaw_psl.1.0.0,-113.00505857
K_ecut35_k444_K.pbe-spn-rrkjus_psl.1.0.0.in,K,35,4 4 4,K.pbe-spn-rrkjus_psl.1.0.0,-58.76782599
K_ecut35_k444_K.pz-spn-rrkjus_psl.1.0.0.in,K,35,4 4 4,K.pz-spn-rrkjus_psl.1.0.0,-58.73707357
K_ecut35_k444_K.pz-spn-kjpaw_psl.1.0.0.in,K,35,4 4 4,K.pz-spn-kjpaw_psl.1.0.0,-109.86571765
K_ecut35_k555_K.pbe-spn-kjpaw_psl.1.0.0.in,K,35,5 5 5,K.pbe-spn-kjpaw_psl.1.0.0,-113.00940534
K_ecut35_k555_K.pbe-spn-rrkjus_psl.1.0.0.in,K,35,5 5 5,K.pbe-spn-rrkjus_psl.1.0.0,-58.77217279
K_ecut35_k555_K.pz-spn-rrkjus_psl.1.0.0.in,K,35,5 5 5,K.pz-spn-rrkjus_psl.1.0.0,-58.74149817
K_ecut35_k555_K.pz-spn-kjpaw_psl.1.0.0.in,K,35,5 5 5,K.pz-spn-kjpaw_psl.1.0.0,-109.87014215
K_ecut35_k666_K.pbe-spn-kjpaw_psl.1.0.0.in,K,35,6 6 6,K.pbe-spn-kjpaw_psl.1.0.0,-113.0081161
K_ecut35_k666_K.pbe-spn-rrkjus_psl.1.0.0.in,K,35,6 6 6,K.pbe-spn-rrkjus_psl.1.0.0,-58.7708834
K_ecut35_k666_K.pz-spn-rrkjus_psl.1.0.0.in,K,35,6 6 6,K.pz-spn-rrkjus_psl.1.0.0,-58.74018949
K_ecut35_k666_K.pz-spn-kjpaw_psl.1.0.0.in,K,35,6 6 6,K.pz-spn-kjpaw_psl.1.0.0,-109.868834
K_ecut35_k777_K.pbe-spn-kjpaw_psl.1.0.0.in,K,35,7 7 7,K.pbe-spn-kjpaw_psl.1.0.0,-113.00927937
K_ecut35_k777_K.pbe-spn-rrkjus_psl.1.0.0.in,K,35,7 7 7,K.pbe-spn-rrkjus_psl.1.0.0,-58.77204703
K_ecut35_k777_K.pz-spn-rrkjus_psl.1.0.0.in,K,35,7 7 7,K.pz-spn-rrkjus_psl.1.0.0,-58.74135698
K_ecut35_k777_K.pz-spn-kjpaw_psl.1.0.0.in,K,35,7 7 7,K.pz-spn-kjpaw_psl.1.0.0,-109.87000077
K_ecut35_k888_K.pbe-spn-kjpaw_psl.1.0.0.in,K,35,8 8 8,K.pbe-spn-kjpaw_psl.1.0.0,-113.00878487
K_ecut35_k888_K.pbe-spn-rrkjus_psl.1.0.0.in,K,35,8 8 8,K.pbe-spn-rrkjus_psl.1.0.0,-58.77155214
K_ecut35_k888_K.pz-spn-rrkjus_psl.1.0.0.in,K,35,8 8 8,K.pz-spn-rrkjus_psl.1.0.0,-58.74085636
K_ecut35_k888_K.pz-spn-kjpaw_psl.1.0.0.in,K,35,8 8 8,K.pz-spn-kjpaw_psl.1.0.0,-109.86950135
K_ecut35_k999_K.pbe-spn-kjpaw_psl.1.0.0.in,K,35,9 9 9,K.pbe-spn-kjpaw_psl.1.0.0,-113.00933333
K_ecut35_k999_K.pbe-spn-rrkjus_psl.1.0.0.in,K,35,9 9 9,K.pbe-spn-rrkjus_psl.1.0.0,-58.77210023
K_ecut35_k999_K.pz-spn-rrkjus_psl.1.0.0.in,K,35,9 9 9,K.pz-spn-rrkjus_psl.1.0.0,-58.74140615
K_ecut35_k999_K.pz-spn-kjpaw_psl.1.0.0.in,K,35,9 9 9,K.pz-spn-kjpaw_psl.1.0.0,-109.87005134
K_ecut35_k101010_K.pbe-spn-kjpaw_psl.1.0.0.in,K,35,10 10 10,K.pbe-spn-kjpaw_psl.1.0.0,-113.00898769
K_ecut35_k101010_K.pbe-spn-rrkjus_psl.1.0.0.in,K,35,10 10 10,K.pbe-spn-rrkjus_psl.1.0.0,-58.77175497
K_ecut35_k101010_K.pz-spn-rrkjus_psl.1.0.0.in,K,35,10 10 10,K.pz-spn-rrkjus_psl.1.0.0,-58.74105604
K_ecut35_k101010_K.pz-spn-kjpaw_psl.1.0.0.in,K,35,10 10 10,K.pz-spn-kjpaw_psl.1.0.0,-109.86970102
K_ecut35_k111111_K.pbe-spn-kjpaw_psl.1.0.0.in,K,35,11 11 11,K.pbe-spn-kjpaw_psl.1.0.0,-113.00921812
K_ecut35_k111111_K.pbe-spn-rrkjus_psl.1.0.0.in,K,35,11 11 11,K.pbe-spn-rrkjus_psl.1.0.0,-58.7719853
K_ecut35_k111111_K.pz-spn-rrkjus_psl.1.0.0.in,K,35,11 11 11,K.pz-spn-rrkjus_psl.1.0.0,-58.74129573
K_ecut35_k111111_K.pz-spn-kjpaw_psl.1.0.0.in,K,35,11 11 11,K.pz-spn-kjpaw_psl.1.0.0,-109.86994064
K_ecut40_k111_K.pbe-spn-kjpaw_psl.1.0.0.in,K,40,1 1 1,K.pbe-spn-kjpaw_psl.1.0.0,-113.10235407
K_ecut40_k111_K.pbe-spn-rrkjus_psl.1.0.0.in,K,40,1 1 1,K.pbe-spn-rrkjus_psl.1.0.0,-58.86512115
K_ecut40_k111_K.pz-spn-rrkjus_psl.1.0.0.in,K,40,1 1 1,K.pz-spn-rrkjus_psl.1.0.0,-58.83427955
K_ecut40_k111_K.pz-spn-kjpaw_psl.1.0.0.in,K,40,1 1 1,K.pz-spn-kjpaw_psl.1.0.0,-109.96292214
K_ecut40_k222_K.pbe-spn-kjpaw_psl.1.0.0.in,K,40,2 2 2,K.pbe-spn-kjpaw_psl.1.0.0,-112.96849572
K_ecut40_k222_K.pbe-spn-rrkjus_psl.1.0.0.in,K,40,2 2 2,K.pbe-spn-rrkjus_psl.1.0.0,-58.73126735
K_ecut40_k222_K.pz-spn-rrkjus_psl.1.0.0.in,K,40,2 2 2,K.pz-spn-rrkjus_psl.1.0.0,-58.70263071
K_ecut40_k222_K.pz-spn-kjpaw_psl.1.0.0.in,K,40,2 2 2,K.pz-spn-kjpaw_psl.1.0.0,-109.83127116
K_ecut40_k333_K.pbe-spn-kjpaw_psl.1.0.0.in,K,40,3 3 3,K.pbe-spn-kjpaw_psl.1.0.0,-113.01639421
K_ecut40_k333_K.pbe-spn-rrkjus_psl.1.0.0.in,K,40,3 3 3,K.pbe-spn-rrkjus_psl.1.0.0,-58.77915911
K_ecut40_k333_K.pz-spn-rrkjus_psl.1.0.0.in,K,40,3 3 3,K.pz-spn-rrkjus_psl.1.0.0,-58.74850672
K_ecut40_k333_K.pz-spn-kjpaw_psl.1.0.0.in,K,40,3 3 3,K.pz-spn-kjpaw_psl.1.0.0,-109.87715082
K_ecut40_k444_K.pbe-spn-kjpaw_psl.1.0.0.in,K,40,4 4 4,K.pbe-spn-kjpaw_psl.1.0.0,-113.00542645
K_ecut40_k444_K.pbe-spn-rrkjus_psl.1.0.0.in,K,40,4 4 4,K.pbe-spn-rrkjus_psl.1.0.0,-58.76819298
K_ecut40_k444_K.pz-spn-rrkjus_psl.1.0.0.in,K,40,4 4 4,K.pz-spn-rrkjus_psl.1.0.0,-58.7374166
K_ecut40_k444_K.pz-spn-kjpaw_psl.1.0.0.in,K,40,4 4 4,K.pz-spn-kjpaw_psl.1.0.0,-109.86606133
K_ecut40_k555_K.pbe-spn-kjpaw_psl.1.0.0.in,K,40,5 5 5,K.pbe-spn-kjpaw_psl.1.0.0,-113.00976434
K_ecut40_k555_K.pbe-spn-rrkjus_psl.1.0.0.in,K,40,5 5 5,K.pbe-spn-rrkjus_psl.1.0.0,-58.77253099
K_ecut40_k555_K.pz-spn-rrkjus_psl.1.0.0.in,K,40,5 5 5,K.pz-spn-rrkjus_psl.1.0.0,-58.74183259
K_ecut40_k555_K.pz-spn-kjpaw_psl.1.0.0.in,K,40,5 5 5,K.pz-spn-kjpaw_psl.1.0.0,-109.87047756
K_ecut40_k666_K.pbe-spn-kjpaw_psl.1.0.0.in,K,40,6 6 6,K.pbe-spn-kjpaw_psl.1.0.0,-113.00848015
K_ecut40_k666_K.pbe-spn-rrkjus_psl.1.0.0.in,K,40,6 6 6,K.pbe-spn-rrkjus_psl.1.0.0,-58.77124784
K_ecut40_k666_K.pz-spn-rrkjus_psl.1.0.0.in,K,40,6 6 6,K.pz-spn-rrkjus_psl.1.0.0,-58.74053016
K_ecut40_k666_K.pz-spn-kjpaw_psl.1.0.0.in,K,40,6 6 6,K.pz-spn-kjpaw_psl.1.0.0,-109.86917372
K_ecut40_k777_K.pbe-spn-kjpaw_psl.1.0.0.in,K,40,7 7 7,K.pbe-spn-kjpaw_psl.1.0.0,-113.00964653
K_ecut40_k777_K.pbe-spn-rrkjus_psl.1.0.0.in,K,40,7 7 7,K.pbe-spn-rrkjus_psl.1.0.0,-58.77241356
K_ecut40_k777_K.pz-spn-rrkjus_psl.1.0.0.in,K,40,7 7 7,K.pz-spn-rrkjus_psl.1.0.0,-58.74169877
K_ecut40_k777_K.pz-spn-kjpaw_psl.1.0.0.in,K,40,7 7 7,K.pz-spn-kjpaw_psl.1.0.0,-109.8703436
K_ecut40_k888_K.pbe-spn-kjpaw_psl.1.0.0.in,K,40,8 8 8,K.pbe-spn-kjpaw_psl.1.0.0,-113.00914613
K_ecut40_k888_K.pbe-spn-rrkjus_psl.1.0.0.in,K,40,8 8 8,K.pbe-spn-rrkjus_psl.1.0.0,-58.77191325
K_ecut40_k888_K.pz-spn-rrkjus_psl.1.0.0.in,K,40,8 8 8,K.pz-spn-rrkjus_psl.1.0.0,-58.74119401
K_ecut40_k888_K.pz-spn-kjpaw_psl.1.0.0.in,K,40,8 8 8,K.pz-spn-kjpaw_psl.1.0.0,-109.86983854
K_ecut40_k999_K.pbe-spn-kjpaw_psl.1.0.0.in,K,40,9 9 9,K.pbe-spn-kjpaw_psl.1.0.0,-113.00969566
K_ecut40_k999_K.pbe-spn-rrkjus_psl.1.0.0.in,K,40,9 9 9,K.pbe-spn-rrkjus_psl.1.0.0,-58.77246265
K_ecut40_k999_K.pz-spn-rrkjus_psl.1.0.0.in,K,40,9 9 9,K.pz-spn-rrkjus_psl.1.0.0,-58.74174495
K_ecut40_k999_K.pz-spn-kjpaw_psl.1.0.0.in,K,40,9 9 9,K.pz-spn-kjpaw_psl.1.0.0,-109.87038975
K_ecut40_k101010_K.pbe-spn-kjpaw_psl.1.0.0.in,K,40,10 10 10,K.pbe-spn-kjpaw_psl.1.0.0,-113.00934913
K_ecut40_k101010_K.pbe-spn-rrkjus_psl.1.0.0.in,K,40,10 10 10,K.pbe-spn-rrkjus_psl.1.0.0,-58.77211591
K_ecut40_k101010_K.pz-spn-rrkjus_psl.1.0.0.in,K,40,10 10 10,K.pz-spn-rrkjus_psl.1.0.0,-58.74139356
K_ecut40_k101010_K.pz-spn-kjpaw_psl.1.0.0.in,K,40,10 10 10,K.pz-spn-kjpaw_psl.1.0.0,-109.87003813
K_ecut40_k111111_K.pbe-spn-kjpaw_psl.1.0.0.in,K,40,11 11 11,K.pbe-spn-kjpaw_psl.1.0.0,-113.00958049
K_ecut40_k111111_K.pbe-spn-rrkjus_psl.1.0.0.in,K,40,11 11 11,K.pbe-spn-rrkjus_psl.1.0.0,-58.7723474
K_ecut40_k111111_K.pz-spn-rrkjus_psl.1.0.0.in,K,40,11 11 11,K.pz-spn-rrkjus_psl.1.0.0,-58.74163393
K_ecut40_k111111_K.pz-spn-kjpaw_psl.1.0.0.in,K,40,11 11 11,K.pz-spn-kjpaw_psl.1.0.0,-109.87027854
K_ecut45_k111_K.pbe-spn-kjpaw_psl.1.0.0.in,K,45,1 1 1,K.pbe-spn-kjpaw_psl.1.0.0,-113.1029948
K_ecut45_k111_K.pbe-spn-rrkjus_psl.1.0.0.in,K,45,1 1 1,K.pbe-spn-rrkjus_psl.1.0.0,-58.86576549
K_ecut45_k111_K.pz-spn-rrkjus_psl.1.0.0.in,K,45,1 1 1,K.pz-spn-rrkjus_psl.1.0.0,-58.8348524
K_ecut45_k111_K.pz-spn-kjpaw_psl.1.0.0.in,K,45,1 1 1,K.pz-spn-kjpaw_psl.1.0.0,-109.96349221
K_ecut45_k222_K.pbe-spn-kjpaw_psl.1.0.0.in,K,45,2 2 2,K.pbe-spn-kjpaw_psl.1.0.0,-112.9690968
K_ecut45_k222_K.pbe-spn-rrkjus_psl.1.0.0.in,K,45,2 2 2,K.pbe-spn-rrkjus_psl.1.0.0,-58.73186993
K_ecut45_k222_K.pz-spn-rrkjus_psl.1.0.0.in,K,45,2 2 2,K.pz-spn-rrkjus_psl.1.0.0,-58.70316481
K_ecut45_k222_K.pz-spn-kjpaw_psl.1.0.0.in,K,45,2 2 2,K.pz-spn-kjpaw_psl.1.0.0,-109.83180274
K_ecut45_k333_K.pbe-spn-kjpaw_psl.1.0.0.in,K,45,3 3 3,K.pbe-spn-kjpaw_psl.1.0.0,-113.01701138
K_ecut45_k333_K.pbe-spn-rrkjus_psl.1.0.0.in,K,45,3 3 3,K.pbe-spn-rrkjus_psl.1.0.0,-58.77977961
K_ecut45_k333_K.pz-spn-rrkjus_psl.1.0.0.in,K,45,3 3 3,K.pz-spn-rrkjus_psl.1.0.0,-58.74905726
K_ecut45_k333_K.pz-spn-kjpaw_psl.1.0.0.in,K,45,3 3 3,K.pz-spn-kjpaw_psl.1.0.0,-109.8777009
K_ecut45_k444_K.pbe-spn-kjpaw_psl.1.0.0.in,K,45,4 4 4,K.pbe-spn-kjpaw_psl.1.0.0,-113.00604684
K_ecut45_k444_K.pbe-spn-rrkjus_psl.1.0.0.in,K,45,4 4 4,K.pbe-spn-rrkjus_psl.1.0.0,-58.76881382
K_ecut45_k444_K.pz-spn-rrkjus_psl.1.0.0.in,K,45,4 4 4,K.pz-spn-rrkjus_psl.1.0.0,-58.7379699
K_ecut45_k444_K.pz-spn-kjpaw_psl.1.0.0.in,K,45,4 4 4,K.pz-spn-kjpaw_psl.1.0.0,-109.86661332
K_ecut45_k555_K.pbe-spn-kjpaw_psl.1.0.0.in,K,45,5 5 5,K.pbe-spn-kjpaw_psl.1.0.0,-113.0103886
K_ecut45_k555_K.pbe-spn-rrkjus_psl.1.0.0.in,K,45,5 5 5,K.pbe-spn-rrkjus_psl.1.0.0,-58.77315691
K_ecut45_k555_K.pz-spn-rrkjus_psl.1.0.0.in,K,45,5 5 5,K.pz-spn-rrkjus_psl.1.0.0,-58.7423905
K_ecut45_k555_K.pz-spn-kjpaw_psl.1.0.0.in,K,45,5 5 5,K.pz-spn-kjpaw_psl.1.0.0,-109.87103394
K_ecut45_k666_K.pbe-spn-kjpaw_psl.1.0.0.in,K,45,6 6 6,K.pbe-spn-kjpaw_psl.1.0.0,-113.00910064
K_ecut45_k666_K.pbe-spn-rrkjus_psl.1.0.0.in,K,45,6 6 6,K.pbe-spn-rrkjus_psl.1.0.0,-58.77186823
K_ecut45_k666_K.pz-spn-rrkjus_psl.1.0.0.in,K,45,6 6 6,K.pz-spn-rrkjus_psl.1.0.0,-58.74108256
K_ecut45_k666_K.pz-spn-kjpaw_psl.1.0.0.in,K,45,6 6 6,K.pz-spn-kjpaw_psl.1.0.0,-109.86972622
K_ecut45_k777_K.pbe-spn-kjpaw_psl.1.0.0.in,K,45,7 7 7,K.pbe-spn-kjpaw_psl.1.0.0,-113.01026666
K_ecut45_k777_K.pbe-spn-rrkjus_psl.1.0.0.in,K,45,7 7 7,K.pbe-spn-rrkjus_psl.1.0.0,-58.77303372
K_ecut45_k777_K.pz-spn-rrkjus_psl.1.0.0.in,K,45,7 7 7,K.pz-spn-rrkjus_psl.1.0.0,-58.74225165
K_ecut45_k777_K.pz-spn-kjpaw_psl.1.0.0.in,K,45,7 7 7,K.pz-spn-kjpaw_psl.1.0.0,-109.87089558
K_ecut45_k888_K.pbe-spn-kjpaw_psl.1.0.0.in,K,45,8 8 8,K.pbe-spn-kjpaw_psl.1.0.0,-113.00976774
K_ecut45_k888_K.pbe-spn-rrkjus_psl.1.0.0.in,K,45,8 8 8,K.pbe-spn-rrkjus_psl.1.0.0,-58.77253469
K_ecut45_k888_K.pz-spn-rrkjus_psl.1.0.0.in,K,45,8 8 8,K.pz-spn-rrkjus_psl.1.0.0,-58.74174793
K_ecut45_k888_K.pz-spn-kjpaw_psl.1.0.0.in,K,45,8 8 8,K.pz-spn-kjpaw_psl.1.0.0,-109.8703919
K_ecut45_k999_K.pbe-spn-kjpaw_psl.1.0.0.in,K,45,9 9 9,K.pbe-spn-kjpaw_psl.1.0.0,-113.01031644
K_ecut45_k999_K.pbe-spn-rrkjus_psl.1.0.0.in,K,45,9 9 9,K.pbe-spn-rrkjus_psl.1.0.0,-58.77308421
K_ecut45_k999_K.pz-spn-rrkjus_psl.1.0.0.in,K,45,9 9 9,K.pz-spn-rrkjus_psl.1.0.0,-58.74229848
K_ecut45_k999_K.pz-spn-kjpaw_psl.1.0.0.in,K,45,9 9 9,K.pz-spn-kjpaw_psl.1.0.0,-109.87094232
K_ecut45_k101010_K.pbe-spn-kjpaw_psl.1.0.0.in,K,45,10 10 10,K.pbe-spn-kjpaw_psl.1.0.0,-113.00997066
K_ecut45_k101010_K.pbe-spn-rrkjus_psl.1.0.0.in,K,45,10 10 10,K.pbe-spn-rrkjus_psl.1.0.0,-58.77273836
K_ecut45_k101010_K.pz-spn-rrkjus_psl.1.0.0.in,K,45,10 10 10,K.pz-spn-rrkjus_psl.1.0.0,-58.7419484
K_ecut45_k101010_K.pz-spn-kjpaw_psl.1.0.0.in,K,45,10 10 10,K.pz-spn-kjpaw_psl.1.0.0,-109.87059158
K_ecut45_k111111_K.pbe-spn-kjpaw_psl.1.0.0.in,K,45,11 11 11,K.pbe-spn-kjpaw_psl.1.0.0,-113.01020185
K_ecut45_k111111_K.pbe-spn-rrkjus_psl.1.0.0.in,K,45,11 11 11,K.pbe-spn-rrkjus_psl.1.0.0,-58.77296948
K_ecut45_k111111_K.pz-spn-rrkjus_psl.1.0.0.in,K,45,11 11 11,K.pz-spn-rrkjus_psl.1.0.0,-58.7421882
K_ecut45_k111111_K.pz-spn-kjpaw_psl.1.0.0.in,K,45,11 11 11,K.pz-spn-kjpaw_psl.1.0.0,-109.87083194
K_ecut50_k111_K.pbe-spn-kjpaw_psl.1.0.0.in,K,50,1 1 1,K.pbe-spn-kjpaw_psl.1.0.0,-113.10340273
K_ecut50_k111_K.pbe-spn-rrkjus_psl.1.0.0.in,K,50,1 1 1,K.pbe-spn-rrkjus_psl.1.0.0,-58.86617261
K_ecut50_k111_K.pz-spn-rrkjus_psl.1.0.0.in,K,50,1 1 1,K.pz-spn-rrkjus_psl.1.0.0,-58.83531674
K_ecut50_k111_K.pz-spn-kjpaw_psl.1.0.0.in,K,50,1 1 1,K.pz-spn-kjpaw_psl.1.0.0,-109.96395628
K_ecut50_k222_K.pbe-spn-kjpaw_psl.1.0.0.in,K,50,2 2 2,K.pbe-spn-kjpaw_psl.1.0.0,-112.96953761
K_ecut50_k222_K.pbe-spn-rrkjus_psl.1.0.0.in,K,50,2 2 2,K.pbe-spn-rrkjus_psl.1.0.0,-58.73231138
